Id,y
51685,1.6510979
51686,1.8752451
51687,1.4114296
51688,2.164494
51689,2.1255786
51690,1.6402109
51691,1.5806172
51692,1.4461493
51693,2.251739
51694,1.9879317
51695,2.0481982
51696,1.6592889
51697,2.1094055
51698,2.5030131
51699,1.6381543
51700,1.7845592
51701,1.4148703
51702,2.3008318
51703,1.9880793
51704,1.9386382
51705,2.1427782
51706,1.8193254
51707,2.2503808
51708,2.1655412
51709,1.8268294
51710,1.4746449
51711,2.290592
51712,1.8681669
51713,1.814486
51714,1.8006232
51715,1.4292552
51716,1.9321804
51717,1.7207668
51718,1.389435
51719,2.0281777
51720,1.8240116
51721,1.6380876
51722,2.4264798
51723,1.8970344
51724,1.8554671
51725,1.5575444
51726,1.1572193
51727,1.790776
51728,1.7825979
51729,2.251199
51730,1.6516976
51731,2.3584082
51732,1.7172666
51733,1.8591461
51734,2.089218
51735,1.6963515
51736,2.1080272
51737,1.6249019
51738,1.5322914
51739,1.66284
51740,1.5664582
51741,1.5493377
51742,2.078371
51743,2.2184525
51744,1.9896111
51745,2.183062
51746,1.6098776
51747,1.9802741
51748,1.620746
51749,1.2765936
51750,2.114538
51751,1.6716229
51752,2.2701907
51753,2.0574834
51754,2.3425577
51755,1.5396416
51756,1.8242533
51757,1.5608101
51758,1.4889843
51759,1.9957597
51760,1.9216256
51761,1.9849638
51762,2.3397117
51763,1.4291897
51764,2.103652
51765,2.0424576
51766,2.1302843
51767,1.6313039
51768,2.4729466
51769,1.7108167
51770,1.5985129
51771,1.7202983
51772,1.9161725
51773,1.4242393
51774,2.327552
51775,2.0492163
51776,1.0578697
51777,1.4772403
51778,2.0568905
51779,1.4362075
51780,1.6192669
51781,2.0870557
51782,2.1887212
51783,1.910236
51784,2.3234677
51785,2.2645314
51786,1.6881945
51787,1.5928566
51788,1.5974581
51789,1.6171546
51790,1.6172432
51791,1.6846914
51792,2.5684738
51793,1.7723386
51794,2.1370027
51795,2.2917237
51796,1.7833761
51797,1.3979768
51798,1.526317
51799,2.43564
51800,2.3027227
51801,1.598387
51802,1.3941771
51803,1.5871935
51804,1.2581552
51805,2.1786
51806,1.8619606
51807,1.6478325
51808,1.4508139
51809,1.7830724
51810,1.5572431
51811,1.8321859
51812,1.6298096
51813,2.3868785
51814,1.8197298
51815,1.8975849
51816,1.9515538
51817,1.5759581
51818,1.6958386
51819,1.6116849
51820,2.0664604
51821,2.1439078
51822,2.0586185
51823,1.0942287
51824,1.6032599
51825,2.238699
51826,1.9486469
51827,1.3327966
51828,1.8308319
51829,2.2919364
51830,2.0852613
51831,2.477941
51832,1.8960388
51833,1.8207816
51834,1.5671804
51835,1.7974699
51836,2.0608177
51837,1.6322458
51838,1.9210718
51839,1.6842225
51840,2.3617315
51841,2.1744869
51842,1.8277843
51843,1.5482589
51844,1.7296785
51845,1.8965665
51846,2.2862666
51847,2.0566893
51848,2.4201756
51849,1.814626
51850,1.9449584
51851,2.5377302
51852,1.7183491
51853,1.7737545
51854,1.6279985
51855,1.8067641
51856,1.973014
51857,1.486496
51858,1.7839214
51859,1.6205407
51860,2.2201474
51861,2.262442
51862,1.9506898
51863,2.671429
51864,1.4558303
51865,2.382379
51866,2.0361738
51867,1.4947339
51868,1.7249211
51869,1.3473079
51870,1.9019312
51871,2.1003485
51872,2.0043302
51873,1.8878112
51874,1.8056831
51875,1.9045169
51876,1.4865568
51877,2.1918173
51878,1.5405
51879,1.2942116
51880,1.789143
51881,2.4182594
51882,1.9150798
51883,2.2025414
51884,1.9986876
51885,2.6351676
51886,1.8737441
51887,1.9513135
51888,1.5694034
51889,2.2554612
51890,1.487205
51891,1.2484994
51892,2.1114535
51893,1.798804
51894,1.5625522
51895,1.6775311
51896,1.8717285
51897,1.8310277
51898,1.7010252
51899,1.9423192
51900,1.4010105
51901,2.060907
51902,2.2254405
51903,1.7406145
51904,2.0632951
51905,2.5001419
51906,2.1064568
51907,1.5300204
51908,2.317253
51909,1.2286268
51910,2.0229216
51911,2.328267
51912,1.9196361
51913,1.4580826
51914,1.7159995
51915,1.5653037
51916,1.4615633
51917,2.2782714
51918,2.465522
51919,2.1989079
51920,2.26804
51921,1.9866139
51922,1.6941206
51923,1.748424
51924,1.7980113
51925,2.1975093
51926,1.654444
51927,2.1798844
51928,1.6412055
51929,1.7146136
51930,1.9915695
51931,1.705756
51932,1.8383026
51933,1.8714743
51934,2.2821953
51935,2.6624608
51936,1.6051683
51937,1.6491996
51938,1.7245352
51939,1.7187694
51940,2.2844644
51941,2.1862338
51942,1.0753251
51943,1.5864315
51944,1.87432
51945,2.2704885
51946,1.9334587
51947,2.0582829
51948,1.3713236
51949,1.3547087
51950,2.0883517
51951,1.8438026
51952,1.5576065
51953,2.1428876
51954,2.3673391
51955,1.723874
51956,1.6996167
51957,1.4426751
51958,1.6202211
51959,2.3804579
51960,1.7418818
51961,1.4977723
51962,1.2359364
51963,1.3819947
51964,2.1298819
51965,1.7228899
51966,1.525637
51967,1.774333
51968,2.3070605
51969,1.3096151
51970,2.011158
51971,1.4589304
51972,1.4600074
51973,1.7061524
51974,1.9889156
51975,1.6608181
51976,2.112833
51977,1.6285226
51978,1.7277143
51979,1.3655031
51980,2.0064454
51981,1.7693537
51982,1.4750633
51983,1.9728535
51984,1.7038238
51985,1.5708601
51986,2.0916758
51987,1.7778332
51988,2.4926493
51989,2.3787293
51990,1.2952996
51991,1.9900944
51992,1.3188723
51993,1.7589116
51994,2.1032226
51995,1.7574856
51996,1.4481801
51997,2.3395054
51998,2.045189
51999,2.3938134
52000,1.2866439
52001,2.2709048
52002,1.7489328
52003,1.7411394
52004,1.3833467
52005,1.3338974
52006,1.8610634
52007,2.1554372
52008,2.0654361
52009,1.8200693
52010,1.8742111
52011,2.3863034
52012,2.032693
52013,2.4227338
52014,1.5160832
52015,2.1166205
52016,1.456979
52017,2.0761433
52018,1.8183897
52019,1.6239798
52020,1.602316
52021,1.2102828
52022,2.0778022
52023,1.9944812
52024,1.8342521
52025,2.3231614
52026,1.5425546
52027,1.917872
52028,1.2300292
52029,2.0619917
52030,1.9688369
52031,1.8352884
52032,1.7253709
52033,2.2738454
52034,1.3986456
52035,1.4449217
52036,2.1607652
52037,2.2475736
52038,2.2004414
52039,1.5399876
52040,1.6072721
52041,2.4854317
52042,2.0188231
52043,2.0604532
52044,2.1358597
52045,2.2675135
52046,1.9325945
52047,2.1262136
52048,1.6898961
52049,1.7826108
52050,2.3847263
52051,1.4589219
52052,1.9310817
52053,1.3380275
52054,1.6209365
52055,1.6212475
52056,1.6945812
52057,1.8649131
52058,1.9432514
52059,1.7080367
52060,1.5307477
52061,1.4282963
52062,1.462336
52063,1.8373076
52064,1.7101507
52065,1.9048761
52066,1.7433376
52067,2.3355987
52068,1.6222942
52069,2.399851
52070,1.92329
52071,1.6093615
52072,1.6316247
52073,2.2850096
52074,1.9488217
52075,1.5777668
52076,1.9872875
52077,2.5594535
52078,2.3034146
52079,2.16535
52080,2.4758186
52081,2.2721496
52082,1.0844193
52083,1.3477188
52084,1.375932
52085,1.977388
52086,1.650139
52087,1.8879285
52088,1.3228786
52089,1.8472676
52090,2.1370072
52091,1.6029611
52092,1.714035
52093,1.4252129
52094,1.4627244
52095,2.4022748
52096,1.7886863
52097,2.2724214
52098,2.261269
52099,2.136797
52100,2.5404634
52101,1.6961155
52102,1.6363238
52103,1.8046842
52104,1.451726
52105,2.0274882
52106,1.5249907
52107,1.9126567
52108,1.8990366
52109,1.928155
52110,1.5724055
52111,1.2183458
52112,2.0255737
52113,1.5471609
52114,2.2908983
52115,1.830174
52116,1.7923683
52117,1.8815846
52118,1.5727166
52119,1.5000354
52120,2.101711
52121,1.7299151
52122,1.4918227
52123,1.9329436
52124,2.3693986
52125,1.5733091
52126,1.5408838
52127,1.5763613
52128,2.2816796
52129,1.3517684
52130,1.5370679
52131,2.1275105
52132,1.9617807
52133,1.6498919
52134,2.4021604
52135,2.3408613
52136,1.9849074
52137,2.337299
52138,2.4085398
52139,2.0951915
52140,2.1710944
52141,1.677717
52142,1.746189
52143,2.2055604
52144,1.8399436
52145,2.4215474
52146,1.7155231
52147,2.0539446
52148,1.9091113
52149,2.074878
52150,1.742966
52151,1.9300215
52152,1.752813
52153,2.1426785
52154,2.3155637
52155,2.1873713
52156,2.2200615
52157,2.0510716
52158,1.6444527
52159,1.3811479
52160,2.3452294
52161,1.6909001
52162,1.7608428
52163,1.7278163
52164,2.0488353
52165,1.5925155
52166,1.3389775
52167,1.656666
52168,2.2273111
52169,1.7830286
52170,1.8532493
52171,2.2094965
52172,1.5449604
52173,1.3858337
52174,2.161872
52175,2.3553977
52176,1.8109105
52177,2.1411114
52178,2.0813267
52179,2.4364717
52180,1.8803691
52181,2.1742697
52182,2.2696927
52183,1.8319583
52184,2.0384645
52185,2.017687
52186,1.9854965
52187,2.2024672
52188,1.2643689
52189,1.8675498
52190,2.2648027
52191,1.3822898
52192,1.9137344
52193,1.7839537
52194,1.8547242
52195,1.7252619
52196,1.7462275
52197,1.5829797
52198,2.3373713
52199,1.4356366
52200,2.1547065
52201,1.5379736
52202,1.9122618
52203,2.2315145
52204,2.433625
52205,2.5700321
52206,2.0902996
52207,2.244414
52208,1.4238454
52209,2.0669649
52210,1.5738742
52211,1.832811
52212,1.6070826
52213,1.6603385
52214,1.6686274
52215,1.9517506
52216,1.5674698
52217,1.4036336
52218,1.6156259
52219,1.6249251
52220,2.0764027
52221,2.2263575
52222,1.4427581
52223,1.7208152
52224,1.6939732
52225,1.5268843
52226,1.7534441
52227,1.7150635
52228,1.8800356
52229,1.6363641
52230,2.034317
52231,2.2752805
52232,1.8455104
52233,1.81003
52234,1.8494781
52235,2.2915413
52236,2.1305437
52237,1.7050102
52238,2.048583
52239,2.3565948
52240,1.8437206
52241,1.8177896
52242,1.5981314
52243,1.5867548
52244,2.2149282
52245,1.5940437
52246,1.9586134
52247,1.7329419
52248,1.5132947
52249,1.9814644
52250,2.0941858
52251,1.9252484
52252,1.7305824
52253,2.31
52254,1.5183043
52255,1.5709845
52256,1.5310473
52257,2.183213
52258,2.023111
52259,2.1778786
52260,1.9265195
52261,2.2083368
52262,1.4678836
52263,1.6924824
52264,2.257404
52265,1.5188746
52266,2.5267396
52267,2.0719855
52268,2.053274
52269,1.6259263
52270,1.7849712
52271,1.6592593
52272,1.5629854
52273,2.0470133
52274,2.4826984
52275,2.2148788
52276,1.5201116
52277,1.6065052
52278,2.4853778
52279,1.8193525
52280,1.7730974
52281,1.9442663
52282,1.6490974
52283,2.1953537
52284,2.0491128
52285,1.9622136
52286,1.7189512
52287,1.5590304
52288,2.1370292
52289,2.3569722
52290,1.8499802
52291,1.9409643
52292,1.8606429
52293,2.4682374
52294,2.1598685
52295,1.5155888
52296,1.5238111
52297,2.050296
52298,1.328898
52299,1.9565383
52300,1.8685999
52301,1.928705
52302,1.987965
52303,1.8388529
52304,1.8058374
52305,1.6423125
52306,1.635214
52307,1.6111871
52308,2.0273342
52309,1.4385533
52310,2.2306523
52311,2.5507066
52312,1.549273
52313,1.2269046
52314,1.9057486
52315,1.258794
52316,1.3946223
52317,1.6352202
52318,2.0373592
52319,2.1815825
52320,2.0428734
52321,2.4978826
52322,2.0490856
52323,2.115571
52324,1.9677355
52325,1.9739296
52326,1.8248252
52327,2.4592538
52328,1.3348696
52329,2.1426702
52330,2.15448
52331,2.062872
52332,1.4724271
52333,1.3273997
52334,1.4662107
52335,1.606169
52336,1.9365356
52337,2.0690558
52338,1.9471548
52339,2.378418
52340,2.0044816
52341,1.6058842
52342,1.6761563
52343,1.5496588
52344,1.8816491
52345,2.3821545
52346,2.1448522
52347,1.896316
52348,1.6455615
52349,1.699006
52350,2.5620472
52351,1.7932874
52352,1.4389098
52353,1.7273917
52354,1.4588165
52355,2.3914142
52356,1.6359391
52357,2.3479905
52358,1.2978513
52359,1.6001222
52360,2.0996475
52361,1.5804905
52362,2.0462117
52363,1.7683868
52364,1.7865796
52365,1.7735946
52366,1.3621327
52367,1.3597188
52368,2.3846512
52369,1.8269533
52370,1.8474655
52371,1.8071997
52372,1.6502807
52373,1.8706691
52374,1.7323407
52375,1.7286637
52376,1.7258646
52377,1.5925865
52378,1.4890021
52379,1.8999039
52380,2.345706
52381,1.7278323
52382,2.4257338
52383,2.2423174
52384,1.9034712
52385,1.7885461
52386,1.548236
52387,1.6154298
52388,1.6328528
52389,1.572453
52390,2.289193
52391,2.259118
52392,1.838958
52393,1.8152941
52394,1.7072946
52395,1.4370842
52396,1.6690581
52397,2.3435016
52398,2.2944567
52399,1.8735915
52400,1.8709041
52401,1.6072614
52402,1.8820453
52403,2.1939902
52404,1.6639777
52405,1.8306848
52406,1.5583299
52407,1.6926293
52408,1.9408249
52409,1.8329706
52410,2.138978
52411,1.8366519
52412,1.800578
52413,1.3115089
52414,2.0049987
52415,1.977787
52416,1.9421067
52417,2.2987397
52418,1.8761865
52419,1.673425
52420,1.4564385
52421,1.8873014
52422,1.7463872
52423,1.1531639
52424,1.662602
52425,1.9657124
52426,2.222834
52427,1.4188483
52428,1.6139108
52429,2.2975383
52430,1.966721
52431,1.8575641
52432,1.8710182
52433,1.9293972
52434,1.3826386
52435,2.096519
52436,1.4264278
52437,1.2925699
52438,1.688239
52439,1.7685678
52440,1.6311404
52441,1.53918
52442,2.235776
52443,1.9632009
52444,2.3072553
52445,2.3197749
52446,2.4056973
52447,1.5822375
52448,1.350093
52449,2.2348182
52450,2.4024572
52451,2.471762
52452,1.418487
52453,1.6628362
52454,1.4598641
52455,2.0147123
52456,1.7777934
52457,1.8045475
52458,2.1482925
52459,1.5581045
52460,2.2070377
52461,2.2381592
52462,2.3637023
52463,1.596278
52464,1.8364341
52465,1.7579583
52466,2.1951506
52467,1.9518566
52468,1.5575888
52469,2.2154374
52470,1.5187579
52471,1.4961601
52472,1.6277847
52473,2.212757
52474,1.7958329
52475,2.6671076
52476,1.6232077
52477,2.1606805
52478,1.6174257
52479,1.5633756
52480,1.9079257
52481,2.2536545
52482,2.3399007
52483,2.287471
52484,2.160682
52485,2.2493608
52486,1.4455557
52487,2.0097685
52488,1.7912676
52489,2.1861863
52490,1.7365557
52491,1.5655841
52492,2.0972319
52493,2.1560352
52494,1.4139657
52495,1.170176
52496,1.506177
52497,2.438471
52498,2.0756142
52499,2.0402465
52500,2.0505404
52501,1.9308755
52502,2.0852685
52503,1.4625037
52504,1.1731904
52505,2.4022145
52506,1.6400741
52507,1.6576375
52508,2.1688166
52509,1.9495473
52510,2.2791982
52511,1.4891541
52512,1.7479295
52513,1.3084152
52514,2.0057533
52515,2.0771694
52516,1.5732343
52517,1.4982574
52518,1.6361867
52519,1.9179984
52520,1.6443553
52521,1.5859678
52522,2.3596766
52523,1.4499209
52524,2.049501
52525,2.769663
52526,1.3706049
52527,2.2159643
52528,1.4490793
52529,1.2371806
52530,2.280955
52531,1.1997775
52532,1.4675925
52533,2.4660616
52534,2.175346
52535,1.3322549
52536,1.7846936
52537,1.5756464
52538,2.1043377
52539,1.6332388
52540,1.4584801
52541,1.6523151
52542,2.0304353
52543,2.050056
52544,1.8188734
52545,1.6210548
52546,1.1414635
52547,1.8150872
52548,1.7810769
52549,1.590124
52550,2.0370324
52551,1.855556
52552,2.4213812
52553,1.7219193
52554,1.4724612
52555,1.5935876
52556,1.7630961
52557,2.1566367
52558,1.5585907
52559,1.6683507
52560,2.0061212
52561,2.0466094
52562,1.5230433
52563,2.1821928
52564,2.2300835
52565,1.8833231
52566,2.3455012
52567,1.4352204
52568,2.4755917
52569,1.4947094
52570,1.4920447
52571,1.8607656
52572,1.9994302
52573,1.9115064
52574,1.8758762
52575,2.3406904
52576,1.9094872
52577,1.5802393
52578,1.7602382
52579,2.6103377
52580,2.114534
52581,1.7676429
52582,1.6695106
52583,1.8685431
52584,1.7176343
52585,2.2885149
52586,1.6701694
52587,1.4604357
52588,1.6408888
52589,1.3178992
52590,2.2499893
52591,2.1712146
52592,2.3469007
52593,1.8271456
52594,1.558774
52595,2.082657
52596,2.0131903
52597,1.6986537
52598,1.9471024
52599,2.1500974
52600,2.1920981
52601,1.7561439
52602,2.0662255
52603,1.6745836
52604,2.1154804
52605,2.0226343
52606,1.2597905
52607,2.3190897
52608,1.7899458
52609,1.6009164
52610,2.0128021
52611,1.379721
52612,1.5324379
52613,2.1625378
52614,1.875057
52615,2.0361948
52616,2.0757291
52617,2.2474575
52618,1.7009344
52619,1.8217499
52620,1.4019407
52621,1.5479413
52622,1.655744
52623,2.0471134
52624,1.7599525
52625,2.028966
52626,1.8301749
52627,1.865376
52628,1.9637544
52629,1.5299939
52630,1.7247148
52631,1.7355146
52632,1.8303475
52633,1.9891667
52634,1.5118256
52635,1.8293751
52636,1.8548012
52637,1.7169722
52638,1.7150892
52639,1.9305052
52640,2.1019673
52641,1.6651611
52642,2.1843376
52643,2.2735853
52644,1.7497445
52645,1.8911425
52646,2.2613878
52647,2.232606
52648,2.2169816
52649,2.0503669
52650,1.2451427
52651,2.1100366
52652,2.286728
52653,1.4023585
52654,1.7738587
52655,1.8707476
52656,2.351029
52657,1.7683562
52658,1.4319876
52659,1.9690372
52660,1.6306845
52661,1.9264414
52662,2.302289
52663,2.4144776
52664,1.639499
52665,2.3979383
52666,2.4225907
52667,1.6745368
52668,1.7786033
52669,1.5980662
52670,1.7332709
52671,1.9883183
52672,2.6349065
52673,2.0330791
52674,1.3654947
52675,1.7230465
52676,2.3739316
52677,1.6771102
52678,2.1280825
52679,1.9840606
52680,1.6243222
52681,1.8696527
52682,2.242244
52683,2.637314
52684,1.4519899
52685,1.6109679
52686,1.33923
52687,2.2695556
52688,1.7130177
52689,1.5783548
52690,2.523749
52691,2.2204125
52692,1.7126769
52693,1.8459855
52694,1.9306045
52695,1.5295674
52696,1.7441833
52697,1.5836184
52698,1.616479
52699,2.057239
52700,2.3371456
52701,1.5705811
52702,1.8914402
52703,1.7818923
52704,1.4489539
52705,1.7819037
52706,1.8849624
52707,1.609562
52708,2.0177016
52709,2.2713242
52710,2.2095618
52711,1.6553323
52712,2.2631524
52713,1.7359874
52714,1.5397961
52715,1.9660488
52716,2.0056376
52717,1.8253951
52718,2.3670323
52719,2.1124027
52720,2.1646833
52721,2.0009077
52722,1.4973958
52723,1.5959394
52724,2.6179032
52725,1.824887
52726,1.3526074
52727,1.5786023
52728,2.1520033
52729,1.5817385
52730,1.6388447
52731,1.7881389
52732,2.4151003
52733,2.2145336
52734,1.6947738
52735,1.7609363
52736,1.876971
52737,2.1095076
52738,2.0626621
52739,1.832552
52740,1.9782678
52741,1.8257415
52742,2.0108814
52743,2.225257
52744,1.7441661
52745,1.639076
52746,1.471926
52747,2.2485037
52748,1.5295087
52749,2.2792583
52750,1.5079017
52751,1.4975426
52752,1.7198088
52753,1.6754907
52754,1.7208663
52755,1.6968228
52756,1.3864598
52757,2.4581194
52758,2.2497585
52759,2.062208
52760,1.6301823
52761,2.3459167
52762,1.9650098
52763,1.3071796
52764,1.7662128
52765,1.2423573
52766,1.9633055
52767,1.6560884
52768,1.8200094
52769,2.2282915
52770,2.17511
52771,1.7698781
52772,2.1862369
52773,1.5016913
52774,1.5285125
52775,1.986326
52776,2.3972578
52777,2.2962873
52778,1.7204753
52779,1.4128424
52780,1.757291
52781,2.16985
52782,1.6272401
52783,1.6499003
52784,1.7263141
52785,2.451268
52786,1.9233639
52787,1.9138865
52788,1.9760592
52789,1.640163
52790,2.1445665
52791,1.6694741
52792,1.8029814
52793,1.6630034
52794,1.684522
52795,2.4071846
52796,1.8446321
52797,2.230115
52798,2.213789
52799,1.5753143
52800,1.6499708
52801,1.652132
52802,2.5750852
52803,1.8824254
52804,2.197227
52805,1.980017
52806,1.842752
52807,1.5802989
52808,2.145701
52809,1.5756488
52810,2.292051
52811,1.9584649
52812,2.2090425
52813,1.866157
52814,1.3571936
52815,1.5853422
52816,1.579478
52817,1.874725
52818,1.7875457
52819,1.7740049
52820,2.0522633
52821,2.1610932
52822,2.218516
52823,2.1336308
52824,2.1596012
52825,1.9616266
52826,2.2921336
52827,2.2758272
52828,1.7671419
52829,2.3849783
52830,2.014164
52831,1.3732274
52832,1.5570486
52833,1.2854222
52834,1.5810499
52835,1.3771408
52836,1.8240614
52837,2.336648
52838,1.3953102
52839,1.5225668
52840,1.4977952
52841,1.3911581
52842,1.7127023
52843,1.7910231
52844,1.9120204
52845,2.3843174
52846,1.716572
52847,1.5667493
52848,1.2931272
52849,1.8847761
52850,2.2389603
52851,2.0919316
52852,1.6379117
52853,1.9164855
52854,1.8900487
52855,2.1707847
52856,1.4720879
52857,1.932567
52858,1.9938018
52859,2.1617606
52860,1.3989414
52861,2.180419
52862,2.2130542
52863,1.6530848
52864,1.8370812
52865,2.302125
52866,2.4232683
52867,1.3868885
52868,1.9119374
52869,1.5648807
52870,1.3975673
52871,1.7427158
52872,2.4622893
52873,1.6850511
52874,1.843542
52875,2.0327806
52876,1.7113858
52877,2.35557
52878,2.1611824
52879,1.9836016
52880,2.0326388
52881,1.598473
52882,1.6509485
52883,2.437107
52884,1.7108159
52885,2.0076396
52886,1.3075219
52887,2.1332612
52888,1.9710727
52889,1.8435687
52890,2.2373748
52891,1.7211947
52892,2.2206337
52893,1.5810493
52894,2.4315512
52895,1.410098
52896,2.0288606
52897,1.5118793
52898,2.119268
52899,1.3770921
52900,1.6613929
52901,2.4326534
52902,2.0833304
52903,2.2196884
52904,2.1095273
52905,2.060866
52906,1.5851132
52907,1.5429509
52908,1.8056836
52909,1.9481094
52910,1.8252895
52911,2.2890954
52912,1.5464644
52913,1.4137437
52914,1.6548129
52915,1.7305787
52916,2.025375
52917,1.6928875
52918,2.3329108
52919,1.8080788
52920,1.7985303
52921,2.320295
52922,2.0961058
52923,1.3236191
52924,1.6742095
52925,1.7753303
52926,2.3076508
52927,1.4878927
52928,2.4816818
52929,1.3263444
52930,1.7158167
52931,1.8856523
52932,2.2053132
52933,1.5417316
52934,1.4593581
52935,1.995498
52936,1.1295518
52937,2.188858
52938,1.8378911
52939,1.599797
52940,1.8800796
52941,2.2706912
52942,2.2787268
52943,1.8539106
52944,1.8409901
52945,1.7081376
52946,1.3950477
52947,1.6625254
52948,2.191914
52949,1.9239056
52950,1.3962959
52951,2.2551742
52952,1.6221352
52953,1.8930466
52954,1.3997703
52955,1.6426044
52956,1.7436652
52957,1.7362382
52958,1.6543666
52959,2.3745306
52960,1.6645658
52961,2.2544167
52962,1.682768
52963,1.5274682
52964,2.1036363
52965,1.4961377
52966,1.6919216
52967,1.6312479
52968,2.4445162
52969,1.5182939
52970,1.6417682
52971,1.5817088
52972,1.2832837
52973,1.9642489
52974,1.7551842
52975,1.9903319
52976,2.0236807
52977,1.3756177
52978,2.2377024
52979,1.7042271
52980,2.032207
52981,1.5938575
52982,1.553381
52983,1.7427154
52984,1.3061101
52985,2.3096611
52986,1.6917648
52987,2.196827
52988,1.3718286
52989,1.4848241
52990,1.8611728
52991,1.48574
52992,1.3428992
52993,2.0900831
52994,2.1102114
52995,1.768758
52996,1.6334476
52997,1.9088507
52998,1.9734957
52999,1.5567636
53000,1.9673331
53001,1.6371365
53002,1.4621723
53003,2.0257747
53004,2.307252
53005,2.27831
53006,1.8762785
53007,2.0988119
53008,1.8052933
53009,2.2497528
53010,1.8354664
53011,1.7250186
53012,1.4367619
53013,2.252996
53014,1.8280245
53015,2.020957
53016,2.0005782
53017,1.7333051
53018,1.597259
53019,1.9134144
53020,1.6032121
53021,1.6433132
53022,1.3958113
53023,1.4759679
53024,2.0749311
53025,1.8800224
53026,1.3059114
53027,2.2140172
53028,2.080173
53029,1.9079295
53030,2.1471577
53031,2.2128382
53032,2.2027981
53033,1.7368968
53034,1.541566
53035,1.6845193
53036,2.2171166
53037,1.5295283
53038,1.2823803
53039,1.8599298
53040,1.6901436
53041,1.7858858
53042,1.5343218
53043,1.8622987
53044,2.0614302
53045,1.1307186
53046,2.1511981
53047,1.3679893
53048,1.7011244
53049,1.4187034
53050,2.1036038
53051,1.6233072
53052,1.611183
53053,1.8115467
53054,2.0000615
53055,1.3918349
53056,2.4072497
53057,1.7652814
53058,2.153935
53059,2.575227
53060,1.9607818
53061,1.6597469
53062,1.410512
53063,1.6030617
53064,2.234111
53065,1.7094932
53066,1.8603953
53067,1.4042301
53068,1.6656327
53069,2.1028678
53070,2.3715694
53071,1.8824179
53072,1.7131584
53073,2.090819
53074,1.7313125
53075,2.1271656
53076,1.7203352
53077,2.543504
53078,1.7840039
53079,1.3767109
53080,1.7969455
53081,1.8515344
53082,1.8466265
53083,2.0429788
53084,1.6526914
53085,1.4827534
53086,1.7321343
53087,1.5619817
53088,1.8953774
53089,1.572051
53090,2.3852425
53091,1.62656
53092,1.6655612
53093,1.9762895
53094,2.1342995
53095,1.3835595
53096,1.7802784
53097,1.7327201
53098,1.6774921
53099,1.5657053
53100,1.6791534
53101,2.187282
53102,1.6480634
53103,1.884954
53104,1.8146577
53105,1.5097593
53106,2.085772
53107,1.7374847
53108,1.6923325
53109,2.4801216
53110,1.7790126
53111,1.8121629
53112,2.2781806
53113,1.6072382
53114,1.5435693
53115,1.5980248
53116,1.690152
53117,2.27956
53118,2.5551484
53119,1.44054
53120,2.160827
53121,1.3910837
53122,1.5837336
53123,2.2830682
53124,1.4468524
53125,1.6771804
53126,2.0909004
53127,2.054572
53128,1.8753451
53129,2.4591086
53130,1.297503
53131,1.4653709
53132,1.4322182
53133,1.6651127
53134,1.9823585
53135,1.4293488
53136,2.3096433
53137,1.7105253
53138,2.0758708
53139,2.228387
53140,1.8436736
53141,2.2823317
53142,1.5875354
53143,2.1200478
53144,1.4567683
53145,2.1717858
53146,1.5533963
53147,2.4326344
53148,1.5576543
53149,1.9617097
53150,2.3360875
53151,1.511611
53152,1.3753206
53153,2.0230093
53154,1.469798
53155,1.486583
53156,2.2230484
53157,1.9311535
53158,1.8695323
53159,2.188374
53160,1.8551024
53161,2.3711486
53162,1.6985958
53163,1.6491675
53164,1.7597682
53165,1.5326865
53166,2.2283287
53167,1.3558888
53168,1.7842934
53169,2.262527
53170,1.5103695
53171,2.1703324
53172,2.3835492
53173,2.374609
53174,2.0019374
53175,2.319509
53176,1.5545346
53177,1.616654
53178,1.6610326
53179,1.9112513
53180,2.020446
53181,1.9171622
53182,2.2059865
53183,1.7351956
53184,2.0707512
53185,2.5141902
53186,2.5295646
53187,2.0981283
53188,1.7742317
53189,1.6680672
53190,2.1470096
53191,1.6743531
53192,1.574252
53193,2.2319126
53194,1.639224
53195,1.9979684
53196,1.973704
53197,2.2521617
53198,1.5518866
53199,1.4051985
53200,2.4071608
53201,1.8126013
53202,2.0490804
53203,2.322675
53204,1.7620106
53205,1.5025878
53206,1.819661
53207,2.3755605
53208,1.4470153
53209,1.245451
53210,2.437838
53211,1.544111
53212,1.8780857
53213,2.289763
53214,1.9253035
53215,2.0077322
53216,1.6862162
53217,1.6895252
53218,2.3647714
53219,1.5561385
53220,1.5321493
53221,2.2146418
53222,2.2904038
53223,1.8814981
53224,1.5451629
53225,1.7334085
53226,2.2279756
53227,2.6281748
53228,1.9202112
53229,1.437365
53230,1.3271431
53231,2.0826445
53232,2.1260629
53233,1.8494285
53234,1.5971081
53235,1.5636992
53236,1.5738631
53237,1.6616352
53238,1.8989334
53239,1.7876333
53240,1.5498135
53241,1.323081
53242,1.5878246
53243,1.358184
53244,1.65568
53245,1.9853282
53246,1.4969033
53247,1.7842004
53248,2.0107841
53249,1.7830372
53250,2.5606132
53251,2.0053391
53252,2.155032
53253,1.3396238
53254,1.4304917
53255,1.4157965
53256,1.8333794
53257,2.11446
53258,1.7233502
53259,1.5836377
53260,1.555181
53261,1.6883136
53262,1.9681256
53263,1.9966857
53264,1.5897815
53265,1.6879855
53266,1.7749324
53267,1.8770928
